ts,tsr_1_speed,tsr_1_sup,tsr_2_speed,tsr_2_sup,tsr_3_speed,tsr_3_sup,tsr_4_speed,tsr_4_sup
2020-10-29T18:37:03+00:00,5,0,254,0,254,0,254,0
2020-10-29T18:37:23+00:00,254,0,254,0,254,0,254,0
2020-10-29T18:37:40+00:00,64,0,254,0,254,0,254,0
2020-10-29T18:37:59+00:00,5,0,254,0,254,0,254,0
2020-10-29T18:37:59+00:00,5,0,200,0,254,0,254,0
2020-10-29T18:38:09+00:00,64,0,254,0,254,0,254,0
2020-10-29T18:38:47+00:00,7,0,254,0,254,0,254,0
2020-10-29T18:38:55+00:00,5,0,254,0,254,0,254,0
2020-10-29T18:39:02+00:00,3,0,200,0,254,0,254,0
2020-10-29T18:39:16+00:00,254,0,254,0,254,0,254,0
2020-10-29T18:41:08+00:00,254,0,201,0,254,0,254,0
2020-10-29T18:41:24+00:00,254,0,254,0,254,0,254,0
2020-10-29T18:41:28+00:00,7,0,254,0,254,0,254,0
2020-10-29T18:41:43+00:00,6,0,200,0,254,0,254,0
2020-10-29T18:41:59+00:00,6,0,254,0,254,0,254,0
2020-10-29T18:42:15+00:00,6,0,201,0,254,0,254,0
2020-10-29T18:42:31+00:00,6,0,254,0,254,0,254,0
2020-10-29T18:42:33+00:00,6,0,200,0,254,0,254,0
2020-10-29T18:42:36+00:00,4,0,200,0,254,0,254,0
2020-10-29T18:42:46+00:00,4,0,201,0,254,0,254,0
2020-10-29T18:43:02+00:00,4,0,254,0,254,0,254,0
2020-10-29T18:43:18+00:00,4,0,200,0,254,0,254,0
2020-10-29T18:43:34+00:00,4,0,254,0,254,0,254,0
2020-10-29T18:44:24+00:00,4,0,201,0,254,0,254,0
2020-10-29T18:44:35+00:00,4,0,200,0,254,0,254,0
2020-10-29T18:44:51+00:00,4,0,254,0,254,0,254,0
2020-10-29T18:44:54+00:00,4,0,201,0,254,0,254,0
2020-10-29T18:45:10+00:00,4,0,254,0,254,0,254,0
2020-10-29T18:45:24+00:00,4,0,200,0,254,0,254,0
2020-10-29T18:45:40+00:00,4,0,254,0,254,0,254,0
2020-10-29T18:45:44+00:00,4,0,201,0,254,0,254,0
2020-10-29T18:46:00+00:00,4,0,254,0,254,0,254,0
2020-10-29T18:46:02+00:00,254,0,254,0,254,0,254,0
2020-10-29T18:46:29+00:00,254,0,200,0,254,0,254,0
2020-10-29T18:46:33+00:00,4,0,200,0,254,0,254,0
2020-10-29T18:46:45+00:00,4,0,254,0,254,0,254,0
2020-10-29T18:47:29+00:00,4,0,201,0,254,0,254,0
2020-10-29T18:47:45+00:00,4,0,254,0,254,0,254,0
2020-10-29T18:47:57+00:00,4,0,200,0,254,0,254,0
2020-10-29T18:48:13+00:00,4,0,254,0,254,0,254,0
2020-10-29T18:49:00+00:00,254,0,254,0,254,0,254,0
2020-10-29T18:53:32+00:00,4,0,254,0,254,0,254,0
2020-10-29T18:53:40+00:00,2,0,254,0,254,0,254,0
2020-10-29T18:54:03+00:00,4,0,254,0,254,0,254,0
2020-10-29T18:54:23+00:00,2,0,254,0,254,0,254,0
2020-10-29T18:54:29+00:00,6,0,254,0,254,0,254,0
2020-10-29T18:54:52+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:04:34+00:00,4,0,254,0,254,0,254,0
2020-10-29T19:04:37+00:00,4,0,201,0,254,0,254,0
2020-10-29T19:04:53+00:00,4,0,200,0,254,0,254,0
2020-10-29T19:05:06+00:00,4,0,201,0,254,0,254,0
2020-10-29T19:05:22+00:00,4,0,254,0,254,0,254,0
2020-10-29T19:05:48+00:00,4,0,200,0,254,0,254,0
2020-10-29T19:06:01+00:00,254,0,200,0,254,0,254,0
2020-10-29T19:06:04+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:06:38+00:00,254,0,201,0,254,0,254,0
2020-10-29T19:06:54+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:07:05+00:00,254,0,200,0,254,0,254,0
2020-10-29T19:07:22+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:08:08+00:00,254,0,201,0,254,0,254,0
2020-10-29T19:08:24+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:08:52+00:00,254,0,200,0,254,0,254,0
2020-10-29T19:09:08+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:10:13+00:00,254,0,201,0,254,0,254,0
2020-10-29T19:10:29+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:11:07+00:00,254,0,200,0,254,0,254,0
2020-10-29T19:11:23+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:11:24+00:00,254,0,201,0,254,0,254,0
2020-10-29T19:11:40+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:11:57+00:00,254,0,200,0,254,0,254,0
2020-10-29T19:12:13+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:12:33+00:00,254,0,200,0,254,0,254,0
2020-10-29T19:12:49+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:13:26+00:00,6,0,254,0,254,0,254,0
2020-10-29T19:13:34+00:00,4,0,254,0,254,0,254,0
2020-10-29T19:13:34+00:00,4,0,201,0,254,0,254,0
2020-10-29T19:13:39+00:00,2,0,201,0,254,0,254,0
2020-10-29T19:13:39+00:00,2,0,200,0,254,0,254,0
2020-10-29T19:14:06+00:00,6,0,200,0,254,0,254,0
2020-10-29T19:14:09+00:00,6,0,254,0,254,0,254,0
2020-10-29T19:16:42+00:00,64,0,254,0,254,0,254,0
2020-10-29T19:16:46+00:00,64,0,201,0,254,0,254,0
2020-10-29T19:17:02+00:00,64,0,254,0,254,0,254,0
2020-10-29T19:17:40+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:17:52+00:00,254,0,201,0,254,0,254,0
2020-10-29T19:18:10+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:19:27+00:00,254,0,200,0,254,0,254,0
2020-10-29T19:19:40+00:00,254,0,201,0,254,0,254,0
2020-10-29T19:19:53+00:00,254,0,200,0,254,0,254,0
2020-10-29T19:19:59+00:00,254,0,201,0,254,0,254,0
2020-10-29T19:20:15+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:20:26+00:00,254,0,200,0,254,0,254,0
2020-10-29T19:20:42+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:21:05+00:00,254,0,200,0,254,0,254,0
2020-10-29T19:21:21+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:21:38+00:00,254,0,201,0,254,0,254,0
2020-10-29T19:21:50+00:00,4,0,201,0,254,0,254,0
2020-10-29T19:21:54+00:00,4,0,254,0,254,0,254,0
2020-10-29T19:24:38+00:00,2,0,254,0,254,0,254,0
2020-10-29T19:26:09+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:27:14+00:00,4,0,254,0,254,0,254,0
2020-10-29T19:27:28+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:27:47+00:00,6,0,254,0,254,0,254,0
2020-10-29T19:28:18+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:35:49+00:00,4,0,254,0,254,0,254,0
2020-10-29T19:36:10+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:36:46+00:00,4,0,254,0,254,0,254,0
2020-10-29T19:37:08+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:38:36+00:00,254,0,201,0,254,0,254,0
2020-10-29T19:38:52+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:39:01+00:00,254,0,200,0,254,0,254,0
2020-10-29T19:39:18+00:00,254,0,254,0,254,0,254,0
2020-10-29T19:40:23+00:00,171,0,254,0,254,0,254,0
2020-10-29T19:40:33+00:00,5,0,254,0,254,0,254,0
2020-10-29T19:41:00+00:00,5,0,200,0,254,0,254,0
2020-10-29T19:41:05+00:00,3,0,200,0,254,0,254,0
2020-10-29T19:41:16+00:00,3,0,254,0,254,0,254,0
2020-10-29T19:41:26+00:00,64,0,254,0,254,0,254,0
2020-10-29T19:42:00+00:00,11,0,254,0,254,0,254,0
2020-10-29T19:47:19+00:00,64,0,254,0,254,0,254,0
2020-10-29T19:47:23+00:00,11,0,254,0,254,0,254,0
2020-10-29T19:51:41+00:00,9,0,254,0,254,0,254,0
2020-10-29T19:52:01+00:00,64,0,254,0,254,0,254,0
2020-10-29T19:52:06+00:00,11,0,11,20,254,0,254,0
2020-10-29T19:52:22+00:00,11,0,254,0,254,0,254,0
2020-10-29T19:52:57+00:00,11,0,7,6,254,0,254,0
2020-10-29T19:53:13+00:00,11,0,254,0,254,0,254,0
2020-10-29T19:53:18+00:00,64,0,254,0,254,0,254,0
2020-10-29T19:53:21+00:00,11,0,254,0,254,0,254,0
2020-10-29T19:54:45+00:00,11,0,7,6,254,0,254,0
2020-10-29T19:55:01+00:00,11,0,254,0,254,0,254,0
2020-10-29T19:55:21+00:00,9,0,254,0,254,0,254,0
2020-10-29T19:58:17+00:00,64,0,254,0,254,0,254,0
2020-10-29T19:58:18+00:00,7,0,254,0,254,0,254,0
2020-10-29T19:58:24+00:00,5,0,254,0,254,0,254,0
2020-10-29T19:58:58+00:00,11,0,254,0,254,0,254,0
2020-10-29T19:59:26+00:00,64,0,254,0,254,0,254,0
2020-10-29T19:59:30+00:00,11,0,254,0,254,0,254,0
2020-10-29T20:00:45+00:00,11,0,5,6,254,0,254,0
2020-10-29T20:01:01+00:00,11,0,254,0,254,0,254,0
2020-10-29T20:01:21+00:00,11,0,5,6,254,0,254,0
2020-10-29T20:01:32+00:00,3,0,5,6,254,0,254,0
2020-10-29T20:01:37+00:00,3,0,254,0,254,0,254,0
2020-10-29T20:01:44+00:00,7,0,254,0,254,0,254,0
2020-10-29T20:02:20+00:00,5,0,254,0,254,0,254,0
2020-10-29T20:02:33+00:00,3,0,254,0,254,0,254,0
2020-10-29T20:02:52+00:00,6,0,254,0,254,0,254,0
2020-10-29T20:03:27+00:00,6,0,6,6,254,0,254,0
2020-10-29T20:03:30+00:00,6,0,4,6,254,0,254,0
2020-10-29T20:03:33+00:00,254,0,4,6,254,0,254,0
2020-10-29T20:03:46+00:00,254,0,254,0,254,0,254,0
2020-10-29T20:04:42+00:00,7,0,254,0,254,0,254,0
2020-10-29T20:05:04+00:00,64,0,254,0,254,0,254,0
2020-10-29T20:05:06+00:00,7,0,254,0,254,0,254,0
2020-10-29T20:05:50+00:00,20,0,254,0,254,0,254,0
2020-10-29T20:05:53+00:00,8,0,254,0,254,0,254,0
2020-10-29T20:06:44+00:00,64,0,254,0,254,0,254,0
2020-10-29T20:08:40+00:00,7,0,254,0,254,0,254,0
2020-10-29T20:10:01+00:00,254,0,254,0,254,0,254,0
2020-10-29T20:10:59+00:00,0,0,254,0,254,0,254,0
2020-10-29T20:11:57+00:00,254,0,254,0,254,0,254,0
2020-10-29T20:12:09+00:00,1,0,254,0,254,0,254,0
2020-10-29T20:15:40+00:00,254,0,254,0,254,0,254,0
2020-10-29T20:28:52+00:00,7,0,254,0,254,0,254,0
2020-10-29T20:29:54+00:00,4,0,254,0,254,0,254,0
2020-10-29T20:32:15+00:00,254,0,254,0,254,0,254,0
2020-10-29T20:40:05+00:00,7,0,254,0,254,0,254,0
2020-10-29T20:40:36+00:00,7,0,4,6,254,0,254,0
2020-10-29T20:40:52+00:00,7,0,254,0,254,0,254,0
2020-10-29T20:42:17+00:00,254,0,254,0,254,0,254,0
2020-10-29T20:43:54+00:00,254,0,200,0,254,0,254,0
2020-10-29T20:44:11+00:00,254,0,254,0,254,0,254,0
2020-10-29T20:44:22+00:00,4,0,254,0,254,0,254,0
2020-10-29T20:44:59+00:00,254,0,254,0,254,0,254,0
